'1321','2022-11-13','6333.60','00194','110'
'1322','2022-11-14','6333.60','00204','180'
'1323','2022-11-14','6048.00','00125','123'
'1324','2022-11-15','6048.00','00130','129'
'1325','2022-11-16','2194.50','00001','1'
'1326','2022-11-16','6048.00','00156','150'
'1327','2022-11-17','2194.50','00032','36'
'1328','2022-11-17','2194.50','00296','151'
'1329','2022-11-18','6048.00','00129','128'
'1330','2022-11-18','6048.00','00083','13'
'1331','2022-11-18','6048.00','00121','120'
'1332','2022-11-19','6048.00','00099','44'
'1333','2022-11-19','6333.60','00203','178'
'1334','2022-11-19','6048.00','00147','140'
'1335','2022-11-19','2194.50','00028','32'
'1336','2022-11-20','2194.50','00006','6'
'1337','2022-11-20','6048.00','00151','134'
'1338','2022-11-20','6048.00','00131','130'
'1339','2022-11-20','6048.00','00126','124'
'1340','2022-11-20','5797.00','00297','170'
'1341','2022-11-20','6048.00','00175','6'
'1342','2022-11-21','6333.60','00202','157'
'1343','2022-11-21','6048.00','00128','127'
'1344','2022-11-21','6048.00','00174','162'
'1345','2022-11-22','6048.00','00105','103'
'1346','2022-11-22','6333.60','00193','173'
'1347','2022-11-23','2194.50','00036','40'
'1348','2022-11-23','6333.60','00217','43'
'1349','2022-11-23','6048.00','00056','58'
'1350','2022-11-24','6048.00','00127','126'
'1351','2022-11-24','6048.00','00073','75'
'1352','2022-11-24','2194.50','00025','28'
'1353','2022-11-24','6048.00','00153','23'
'1354','2022-11-24','2194.50','00026','30'
'1355','2022-11-25','6333.60','00225','195'
'1356','2022-11-25','6333.60','00201','130'
'1357','2022-11-25','6048.00','00176','164'
'1358','2022-11-25','2194.50','00299','80'
'1359','2022-11-26','2194.50','00008','8'
'1360','2022-11-26','6048.00','00079','81'
'1361','2022-11-26','6048.00','00078','80'
'1362','2022-11-27','6048.00','00103','100'
'1363','2022-11-27','2194.50','00012','12'
'1364','2022-11-27','6048.00','00107','105'
'1365','2022-11-28','6333.60','00195','92'
'1366','2022-11-28','6048.00','00054','56'
'1367','2022-11-29','6048.00','00122','99'
'1368','2022-11-29','6048.00','00108','106'
'1369','2022-11-29','6048.00','00145','143'
'1370','2022-11-29','6048.00','00179','144'
'1371','2022-11-30','2194.50','00009','9'
'1372','2022-11-30','6048.00','00149','146'
'1373','2022-11-30','2194.50','00034','38'
'1374','2022-11-30','6333.60','00219','55'
'1375','2022-11-30','2194.50','00290','230'
'1376','2022-12-01','2194.50','00296','151'
'1377','2022-12-01','2194.50','00025','29'
'1378','2022-12-01','6048.00','00053','55'
'1379','2022-12-01','2194.50','00006','6'
'1380','2022-12-01','6048.00','00077','79'
'1381','2022-12-01','2194.50','00009','9'
'1382','2022-12-02','6048.00','00103','101'
'1383','2022-12-02','6048.00','00180','124'
'1384','2022-12-02','6048.00','00125','123'
'1385','2022-12-03','2194.50','00003','3'
'1386','2022-12-04','6048.00','00058','7'
'1387','2022-12-04','6333.60','00225','195'
'1388','2022-12-04','6048.00','00104','102'
'1389','2022-12-04','6333.60','00195','92'
'1390','2022-12-04','6048.00','00057','59'
'1391','2022-12-04','6333.60','00193','173'
'1392','2022-12-05','6048.00','00146','144'
'1393','2022-12-05','6048.00','00105','103'
'1394','2022-12-05','6048.00','00056','58'
'1395','2022-12-07','2194.50','00008','8'
'1396','2022-12-07','2194.50','00297','170'
'1397','2022-12-08','6048.00','00151','134'
'1398','2022-12-08','6048.00','00131','130'
'1399','2022-12-08','6333.60','00194','110'
'1400','2022-12-08','2194.50','00299','80'
'1401','2022-12-08','6048.00','00145','143'
'1402','2022-12-08','6048.00','00128','127'
'1403','2022-12-09','6048.00','00102','99'
'1404','2022-12-09','2194.50','00036','40'
'1405','2022-12-09','2194.50','00291','152'
'1406','2022-12-10','6048.00','00148','145'
'1407','2022-12-10','6333.60','00199','90'
'1408','2022-12-10','2194.50','00290','230'
'1409','2022-12-10','6333.60','00201','130'
'1410','2022-12-11','6048.00','00080','83'
'1411','2022-12-11','6048.00','00059','60'
'1412','2022-12-11','6048.00','00052','54'
'1413','2022-12-11','6333.60','00217','43'
'1414','2022-12-11','6333.60','00219','55'
'1415','2022-12-12','6333.60','00218','191'
'1416','2022-12-12','2194.50','00028','32'
'1417','2022-12-12','6048.00','00130','129'
'1418','2022-12-12','6048.00','00126','124'
'1419','2022-12-13','6048.00','00174','162'
'1420','2022-12-14','6048.00','00079','81'
'1421','2022-12-14','6048.00','00121','120'
'1422','2022-12-14','6048.00','00169','158'
'1423','2022-12-14','2194.50','00032','36'
'1424','2022-12-14','6048.00','00083','13'
'1425','2022-12-15','6048.00','00124','122'
'1426','2022-12-15','2194.50','00027','31'
'1427','2022-12-15','6048.00','00129','128'
'1428','2022-12-15','2194.50','00026','30'
'1429','2022-12-16','6048.00','00099','44'
'1430','2022-12-16','6048.00','00081','84'
'1431','2022-12-16','6048.00','00073','75'
'1432','2022-12-17','6048.00','00078','80'
'1433','2022-12-18','6048.00','00101','70'
'1434','2022-12-18','6048.00','00082','85'
'1435','2022-12-18','6048.00','00127','126'
'1436','2022-12-18','6048.00','00049','52'
'1437','2022-12-18','6048.00','00170','133'
'1438','2022-12-18','2194.50','00005','5'
'1439','2022-12-19','6048.00','00076','78'
'1440','2022-12-20','6048.00','00171','159'
'1441','2022-12-21','6048.00','00149','146'
'1442','2022-12-21','6048.00','00172','160'
'1443','2022-12-21','6048.00','00100','3'
'1444','2022-12-22','6048.00','00176','164'
'1445','2022-12-22','6048.00','00177','119'
'1446','2022-12-23','2194.50','00034','38'
'1447','2022-12-23','2194.50','00001','1'
'1448','2022-12-23','6048.00','00153','23'
'1449','2022-12-24','6333.60','00202','157'
'1450','2022-12-24','2194.50','00002','2'
'1451','2022-12-24','6048.00','00179','144'
'1452','2022-12-24','6048.00','00054','56'
'1453','2022-12-25','6048.00','00156','150'
'1454','2022-12-25','2194.50','00012','12'
'1455','2022-12-25','6048.00','00050','18'
'1456','2022-12-25','6333.60','00200','177'
'1457','2022-12-26','6048.00','00147','140'
'1458','2022-12-26','6048.00','00122','99'
'1459','2022-12-26','6048.00','00084','71'
'1460','2022-12-26','6333.60','00227','197'
'1461','2022-12-26','6333.60','00222','185'
'1462','2022-12-26','6048.00','00107','105'
'1463','2022-12-27','6333.60','00197','175'
'1464','2022-12-28','6048.00','00108','106'
'1465','2022-12-29','6048.00','00175','6'
'1466','2022-12-29','6333.60','00223','96'
'1467','2022-12-29','6048.00','00055','57'
'1468','2022-12-29','6333.60','00203','179'
'1469','2022-12-30','2194.50','00007','7'
'1470','2022-12-30','6333.60','00228','178'
'1471','2022-12-30','6048.00','00152','33'
'1472','2022-12-30','6333.60','00204','180'
'1473','2022-12-31','2194.50','00029','33'
'1474','2023-01-01','6048.00','00172','160'
'1475','2023-01-01','6048.00','00057','59'
'1476','2023-01-01','6048.00','00125','123'
'1477','2023-01-02','2194.50','00032','36'
'1478','2023-01-02','6333.60','00201','130'
'1479','2023-01-02','6048.00','00050','18'
'1480','2023-01-02','6048.00','00054','56'
'1481','2023-01-02','2194.50','00002','2'
'1482','2023-01-03','6048.00','00053','55'
'1483','2023-01-03','6048.00','00151','134'
'1484','2023-01-03','6333.60','00193','173'
'1485','2023-01-04','6048.00','00149','146'
'1486','2023-01-04','6048.00','00058','7'
'1487','2023-01-04','6048.00','00153','23'
'1488','2023-01-04','6048.00','00124','122'
'1489','2023-01-05','2194.50','00297','170'
'1490','2023-01-05','2194.50','00290','230'
'1491','2023-01-05','6048.00','00179','144'
'1492','2023-01-05','6048.00','00049','52'
'1493','2023-01-05','6333.60','00219','55'
'1494','2023-01-06','6048.00','00052','54'
'1495','2023-01-06','6333.60','00199','90'
'1496','2023-01-06','2194.50','00001','1'
'1497','2023-01-07','2194.50','00006','6'
'1498','2023-01-07','6048.00','00175','6'
'1499','2023-01-08','6048.00','00105','103'
'1500','2023-01-08','2194.50','00036','40'
'1501','2023-01-09','6333.60','00228','178'
'1502','2023-01-09','6048.00','00148','145'
'1503','2023-01-09','6048.00','00171','159'
'1504','2023-01-09','6333.60','00200','177'
'1505','2023-01-09','6333.60','00223','96'
'1506','2023-01-09','2194.50','00005','5'
'1507','2023-01-10','6048.00','00104','102'
'1508','2023-01-10','2194.50','00299','80'
'1509','2023-01-10','6048.00','00176','164'
'1510','2023-01-10','2194.50','00008','8'
'1511','2023-01-11','6048.00','00128','127'
'1512','2023-01-11','6048.00','00126','124'
'1513','2023-01-11','6048.00','00079','82'
'1514','2023-01-11','6333.60','00218','191'
'1515','2023-01-12','2194.50','00029','33'
'1516','2023-01-13','6048.00','00107','105'
'1517','2023-01-13','6333.60','00222','185'
'1518','2023-01-13','6048.00','00103','101'
'1519','2023-01-13','2194.50','00025','29'
'1520','2023-01-14','6048.00','00099','44'
'1521','2023-01-14','6048.00','00084','71'
'1522','2023-01-15','6333.60','00202','157'
'1523','2023-01-15','6048.00','00174','163'
'1524','2023-01-16','6048.00','00077','79'
'1525','2023-01-16','2194.50','00026','30'
'1526','2023-01-16','6048.00','00121','120'
'1527','2023-01-16','2194.50','00034','38'
'1528','2023-01-16','2194.50','00012','12'
'1529','2023-01-17','2194.50','00009','9'
'1530','2023-01-17','6048.00','00170','133'
'1531','2023-01-17','6048.00','00055','57'
'1532','2023-01-17','6048.00','00101','70'
'1533','2023-01-17','6048.00','00056','58'
'1534','2023-01-18','6048.00','00146','144'
'1535','2023-01-18','2194.50','00003','3'
'1536','2023-01-18','2194.50','00007','7'
'1537','2023-01-18','6048.00','00083','13'
'1538','2023-01-19','6048.00','00100','3'
'1539','2023-01-19','6333.60','00197','175'
'1540','2023-01-19','6048.00','00080','83'
'1541','2023-01-20','2194.50','00027','31'
'1542','2023-01-21','6048.00','00129','128'
'1543','2023-01-21','6048.00','00180','124'
'1544','2023-01-22','6333.60','00194','110'
'1545','2023-01-23','6048.00','00122','99'
'1546','2023-01-24','6333.60','00227','197'
'1547','2023-01-24','6048.00','00108','106'
'1548','2023-01-25','6333.60','00204','180'
'1549','2023-01-26','6048.00','00177','119'
'1550','2023-01-26','6048.00','00127','126'
'1551','2023-01-27','6048.00','00147','140'
'1552','2023-01-27','2194.50','00291','152'
'1553','2023-01-27','6048.00','00102','99'
'1554','2023-01-27','6333.60','00217','43'
'1555','2023-01-28','6048.00','00156','150'
'1556','2023-01-28','2194.50','00028','32'
'1557','2023-01-28','6048.00','00076','78'
'1558','2023-01-29','6048.00','00059','60'
'1559','2023-01-29','6048.00','00078','80'
'1560','2023-01-30','6333.60','00195','92'
'1561','2023-01-30','6333.60','00225','195'
'1562','2023-01-30','6048.00','00152','33'
'1563','2023-01-30','2194.50','00296','151'
'1564','2023-01-30','6048.00','00145','143'
'1565','2023-01-30','6048.00','00081','84'
'1566','2023-01-31','6048.00','00082','85'
'1567','2023-01-31','6048.00','00169','158'
'1568','2023-01-31','6333.60','00203','179'
'1569','2023-01-31','6048.00','00130','129'
'1570','2023-01-31','6048.00','00073','75'
'1571','2023-01-31','6048.00','00131','130'
'1572','2023-02-01','6048.00','00058','7'
'1573','2023-02-01','6048.00','00177','118'
'1574','2023-02-02','6048.00','00125','123'
'1575','2023-02-02','6048.00','00174','163'
'1576','2023-02-02','2194.50','00034','38'
'1577','2023-02-03','6048.00','00146','144'
'1578','2023-02-03','6048.00','00056','58'
'1579','2023-02-03','6048.00','00103','100'
'1580','2023-02-03','2194.50','00005','5'
'1581','2023-02-04','6048.00','00145','143'
'1582','2023-02-05','6048.00','00099','44'
'1583','2023-02-05','6048.00','00078','80'
'1584','2023-02-05','6048.00','00076','78'
'1585','2023-02-05','6048.00','00153','23'
'1586','2023-02-05','5637.00','00293','232'
'1587','2023-02-06','6048.00','00054','56'
'1588','2023-02-06','6048.00','00130','129'
'1589','2023-02-06','6333.60','00201','130'
'1590','2023-02-07','6048.00','00149','146'
'1591','2023-02-07','6333.60','00225','195'
'1592','2023-02-07','6333.60','00219','55'
'1593','2023-02-07','6048.00','00057','59'
'1594','2023-02-08','2194.50','00009','9'
'1595','2023-02-08','6048.00','00121','120'
'1596','2023-02-08','6048.00','00055','57'
'1597','2023-02-08','6048.00','00077','79'
'1598','2023-02-08','2194.50','00032','36'
'1599','2023-02-09','6048.00','00052','54'
'1600','2023-02-09','6048.00','00049','52'
'1601','2023-02-10','6048.00','00101','70'
'1602','2023-02-11','6048.00','00104','102'
'1603','2023-02-11','2194.50','00012','12'
'1604','2023-02-11','6333.60','00194','110'
'1605','2023-02-11','6333.60','00199','90'
'1606','2023-02-12','6048.00','00082','85'
'1607','2023-02-12','2194.50','00027','31'
'1608','2023-02-12','6048.00','00156','150'
'1609','2023-02-12','6048.00','00081','84'
'1610','2023-02-13','6048.00','00080','83'
'1611','2023-02-14','6333.60','00193','173'
'1612','2023-02-15','2194.50','00029','33'
'1613','2023-02-15','6048.00','00152','33'
'1614','2023-02-15','6333.60','00228','179'
'1615','2023-02-16','6333.60','00204','180'
'1616','2023-02-16','6333.60','00223','96'
'1617','2023-02-16','2194.50','00028','32'
'1618','2023-02-17','6048.00','00124','122'
'1619','2023-02-17','6048.00','00122','99'
'1620','2023-02-17','2194.50','00006','6'
'1621','2023-02-17','6048.00','00105','103'
'1622','2023-02-18','6048.00','00079','82'
'1623','2023-02-18','6048.00','00050','18'
'1624','2023-02-18','6048.00','00131','130'
'1625','2023-02-18','6048.00','00129','128'
'1626','2023-02-18','6048.00','00176','164'
'1627','2023-02-18','6048.00','00126','124'
'1628','2023-02-19','6333.60','00227','197'
'1629','2023-02-19','2194.50','00025','28'
'1630','2023-02-19','2194.50','00036','40'
'1631','2023-02-19','6333.60','00222','185'
'1632','2023-02-19','6048.00','00128','127'
'1633','2023-02-19','6048.00','00127','126'
'1634','2023-02-19','2194.50','00297','170'
'1635','2023-02-20','2194.50','00291','152'
'1636','2023-02-20','5637.00','00294','219'
'1637','2023-02-21','6048.00','00169','158'
'1638','2023-02-21','6048.00','00148','145'
'1639','2023-02-21','6333.60','00203','179'
'1640','2023-02-21','6048.00','00100','3'
'1641','2023-02-21','6048.00','00108','106'
'1642','2023-02-22','6048.00','00147','140'
'1643','2023-02-22','6048.00','00102','99'
'1644','2023-02-22','6333.60','00218','191'
'1645','2023-02-22','2194.50','00008','8'
'1646','2023-02-22','2194.50','00299','80'
'1647','2023-02-22','2194.50','00003','3'
'1648','2023-02-23','6048.00','00083','13'
'1649','2023-02-23','6048.00','00084','71'
'1650','2023-02-24','6048.00','00172','160'
'1651','2023-02-24','6333.60','00202','157'
'1652','2023-02-24','6048.00','00179','144'
'1653','2023-02-24','2194.50','00296','151'
'1654','2023-02-24','2194.50','00002','2'
'1655','2023-02-24','6048.00','00151','134'
'1656','2023-02-24','2194.50','00007','7'
'1657','2023-02-25','6048.00','00171','159'
'1658','2023-02-26','2194.50','00290','230'
'1659','2023-02-26','6048.00','00175','6'
'1660','2023-02-26','6048.00','00180','124'
'1661','2023-02-26','2194.50','00026','30'
'1662','2023-02-27','6333.60','00217','43'
'1663','2023-02-27','6333.60','00197','175'
'1664','2023-02-27','6048.00','00107','105'
'1665','2023-02-27','6048.00','00073','75'
'1666','2023-02-27','6333.60','00195','92'
'1667','2023-02-28','6048.00','00059','60'
'1668','2023-02-28','6333.60','00200','177'
'1669','2023-02-28','6048.00','00170','133'
'1670','2023-02-28','2194.50','00001','1'
'1671','2023-02-28','6048.00','00053','55'
'1672','2023-03-01','6048.00','00176','164'
'1673','2023-03-01','6048.00','00128','127'
'1674','2023-03-02','6048.00','00082','85'
'1675','2023-03-02','2194.50','00029','33'
'1676','2023-03-02','2194.50','00296','151'
'1677','2023-03-02','6048.00','00130','129'
'1678','2023-03-02','2194.50','00294','219'
'1679','2023-03-02','2194.50','00009','9'
'1680','2023-03-02','6333.60','00223','96'
'1681','2023-03-03','6333.60','00225','195'
'1682','2023-03-03','6048.00','00073','75'
'1683','2023-03-04','6048.00','00145','143'
'1684','2023-03-04','2194.50','00293','232'
'1685','2023-03-04','6048.00','00081','84'
'1686','2023-03-04','6048.00','00058','7'
'1687','2023-03-04','2194.50','00002','2'
'1688','2023-03-05','6048.00','00057','59'
'1689','2023-03-05','6048.00','00083','13'
'1690','2023-03-06','6048.00','00054','56'
'1691','2023-03-06','6333.60','00200','177'
'1692','2023-03-06','2194.50','00299','80'
'1693','2023-03-06','6048.00','00104','102'
'1694','2023-03-06','6333.60','00202','157'
'1695','2023-03-06','2194.50','00005','5'
'1696','2023-03-07','6048.00','00100','3'
'1697','2023-03-07','2194.50','00032','36'
'1698','2023-03-07','6333.60','00204','180'
'1699','2023-03-08','2194.50','00025','28'
'1700','2023-03-08','6048.00','00156','150'
'1701','2023-03-08','6333.60','00194','110'
'1702','2023-03-08','2194.50','00297','170'
'1703','2023-03-09','6048.00','00152','33'
'1704','2023-03-09','2194.50','00007','7'
'1705','2023-03-09','6048.00','00053','55'
'1706','2023-03-11','6048.00','00179','144'
'1707','2023-03-11','2194.50','00291','152'
'1708','2023-03-11','2194.50','00028','32'
'1709','2023-03-11','6048.00','00129','128'
'1710','2023-03-12','6333.60','00201','130'
'1711','2023-03-12','6048.00','00049','52'
'1712','2023-03-13','6048.00','00180','124'
'1713','2023-03-13','6048.00','00084','71'
'1714','2023-03-13','2194.50','00036','40'
'1715','2023-03-14','6048.00','00099','44'
'1716','2023-03-14','2194.50','00008','8'
'1717','2023-03-15','6048.00','00131','130'
'1718','2023-03-15','5637.00','00300','6'
'1719','2023-03-15','6048.00','00102','99'
'1720','2023-03-15','6048.00','00127','126'
'1721','2023-03-15','6048.00','00108','106'
'1722','2023-03-16','5637.00','00289','229'
'1723','2023-03-16','6048.00','00153','23'
'1724','2023-03-17','6048.00','00175','6'
'1725','2023-03-17','2194.50','00001','1'
'1726','2023-03-17','6048.00','00125','123'
'1727','2023-03-17','6048.00','00126','124'
'1728','2023-03-17','6333.60','00217','43'
'1729','2023-03-17','6048.00','00151','134'
'1730','2023-03-17','6333.60','00228','179'
'1731','2023-03-18','6333.60','00222','185'
'1732','2023-03-18','6048.00','00170','133'
'1733','2023-03-18','6048.00','00052','54'
'1734','2023-03-18','2194.50','00003','3'
'1735','2023-03-19','6048.00','00147','140'
'1736','2023-03-19','6048.00','00080','83'
'1737','2023-03-19','6048.00','00149','146'
'1738','2023-03-19','2194.50','00012','12'
'1739','2023-03-20','2194.50','00027','31'
'1740','2023-03-21','6333.60','00227','197'
'1741','2023-03-22','6333.60','00195','92'
'1742','2023-03-22','6048.00','00076','78'
'1743','2023-03-22','2194.50','00026','30'
'1744','2023-03-22','6048.00','00124','122'
'1745','2023-03-23','6048.00','00079','81'
'1746','2023-03-23','6333.60','00218','191'
'1747','2023-03-23','6333.60','00193','173'
'1748','2023-03-24','6048.00','00077','79'
'1749','2023-03-24','6048.00','00055','57'
'1750','2023-03-24','6048.00','00103','101'
'1751','2023-03-24','6048.00','00059','60'
'1752','2023-03-24','6333.60','00197','175'
'1753','2023-03-25','6048.00','00078','80'
'1754','2023-03-25','6048.00','00174','163'
'1755','2023-03-25','6048.00','00122','99'
'1756','2023-03-25','6048.00','00101','70'
'1757','2023-03-25','6333.60','00199','90'
'1758','2023-03-25','6333.60','00219','55'
'1759','2023-03-26','6048.00','00172','160'
'1760','2023-03-26','2194.50','00290','230'
'1761','2023-03-26','6048.00','00169','158'
'1762','2023-03-27','6048.00','00177','119'
'1763','2023-03-27','6048.00','00056','58'
'1764','2023-03-27','6048.00','00148','145'
'1765','2023-03-28','6333.60','00203','179'
'1766','2023-03-28','6048.00','00121','120'
'1767','2023-03-29','6048.00','00107','105'
'1768','2023-03-30','2194.50','00034','38'
'1769','2023-03-30','6048.00','00171','159'
'1770','2023-03-30','6048.00','00105','103'
'1771','2023-03-31','6048.00','00146','144'
'1772','2023-03-31','6048.00','00050','18'
'1773','2023-03-31','2194.50','00006','6'
'1774','2023-04-01','2194.50','00026','30'
'1775','2023-04-01','6333.60','00202','157'
'1776','2023-04-01','2194.50','00289','229'
'1777','2023-04-01','6048.00','00131','130'
'1778','2023-04-01','6048.00','00125','123'
'1779','2023-04-02','6048.00','00055','57'
'1780','2023-04-02','2194.50','00032','36'
'1781','2023-04-02','2194.50','00012','12'
'1782','2023-04-03','6333.60','00225','195'
'1783','2023-04-03','2194.50','00297','170'
'1784','2023-04-03','2194.50','00290','230'
'1785','2023-04-03','6048.00','00052','54'
'1786','2023-04-03','6333.60','00197','175'
'1787','2023-04-03','6048.00','00082','85'
'1788','2023-04-04','2194.50','00006','6'
'1789','2023-04-04','6048.00','00176','164'
'1790','2023-04-04','6333.60','00195','92'
'1791','2023-04-04','6048.00','00108','106'
'1792','2023-04-05','6048.00','00073','75'
'1793','2023-04-05','2194.50','00036','40'
'1794','2023-04-05','6048.00','00099','44'
'1795','2023-04-06','6333.60','00199','90'
'1796','2023-04-06','6048.00','00146','144'
'1797','2023-04-06','6048.00','00180','124'
'1798','2023-04-06','6048.00','00100','3'
'1799','2023-04-06','6048.00','00083','13'
'1800','2023-04-07','6333.60','00223','96'
'1801','2023-04-07','2194.50','00025','28'
'1802','2023-04-07','6333.60','00193','173'
'1803','2023-04-08','6048.00','00078','80'
'1804','2023-04-08','6333.60','00217','43'
'1805','2023-04-08','6048.00','00128','127'
'1806','2023-04-08','6048.00','00101','70'
'1807','2023-04-08','6048.00','00153','23'
'1808','2023-04-08','6048.00','00077','79'
'1809','2023-04-09','6333.60','00200','177'
'1810','2023-04-10','2194.50','00291','152'
'1811','2023-04-10','6048.00','00171','159'
'1812','2023-04-10','6048.00','00054','56'
'1813','2023-04-10','6048.00','00175','6'
'1814','2023-04-11','2194.50','00034','38'
'1815','2023-04-12','2194.50','00029','33'
'1816','2023-04-12','6048.00','00151','134'
'1817','2023-04-12','6333.60','00204','180'
'1818','2023-04-12','6048.00','00129','128'
'1819','2023-04-12','2194.50','00008','8'
'1820','2023-04-13','6048.00','00124','122'
'1821','2023-04-14','6048.00','00084','71'
'1822','2023-04-14','6048.00','00121','120'
'1823','2023-04-14','6048.00','00147','140'
'1824','2023-04-14','6048.00','00179','144'
'1825','2023-04-14','6048.00','00149','146'
'1826','2023-04-14','2194.50','00002','2'
'1827','2023-04-15','6333.60','00194','110'
'1828','2023-04-16','6048.00','00058','7'
'1829','2023-04-16','6048.00','00056','58'
'1830','2023-04-17','6048.00','00145','143'
'1831','2023-04-17','2194.50','00005','5'
'1832','2023-04-18','6048.00','00174','162'
'1833','2023-04-18','2194.50','00294','219'
'1834','2023-04-18','6048.00','00127','126'
'1835','2023-04-18','6048.00','00050','18'
'1836','2023-04-19','6048.00','00152','33'
'1837','2023-04-19','6333.60','00222','185'
'1838','2023-04-19','6048.00','00080','83'
'1839','2023-04-20','6333.60','00219','55'
'1840','2023-04-20','6048.00','00057','59'
'1841','2023-04-20','6048.00','00172','160'
'1842','2023-04-20','2194.50','00299','80'
'1843','2023-04-20','6048.00','00122','99'
'1844','2023-04-21','6048.00','00177','118'
'1845','2023-04-21','6333.60','00201','130'
'1846','2023-04-21','6048.00','00105','103'
'1847','2023-04-22','6048.00','00104','102'
'1848','2023-04-22','6048.00','00103','100'
'1849','2023-04-23','2194.50','00293','232'
'1850','2023-04-23','6048.00','00076','78'
'1851','2023-04-23','6333.60','00203','178'
'1852','2023-04-24','6333.60','00227','197'
'1853','2023-04-24','6333.60','00218','191'
'1854','2023-04-25','6048.00','00049','52'
'1855','2023-04-25','6048.00','00170','133'
'1856','2023-04-25','6048.00','00053','55'
'1857','2023-04-25','6048.00','00130','129'
'1858','2023-04-25','2194.50','00028','32'
'1859','2023-04-25','2194.50','00003','3'
'1860','2023-04-26','6048.00','00079','81'
'1861','2023-04-26','6048.00','00126','124'
'1862','2023-04-26','6048.00','00081','84'
'1863','2023-04-27','2194.50','00007','7'
'1864','2023-04-27','6333.60','00228','179'
'1865','2023-04-27','6048.00','00156','150'
'1866','2023-04-28','2194.50','00001','1'
'1867','2023-04-28','6048.00','00148','145'
'1868','2023-04-28','6048.00','00107','105'
'1869','2023-04-29','6048.00','00102','99'
'1870','2023-04-29','6048.00','00059','60'
'1871','2023-04-29','2194.50','00009','9'
'1872','2023-04-29','6048.00','00169','158'
'1873','2023-04-29','2194.50','00296','151'
'1874','2023-04-30','2194.50','00300','6'
'1875','2023-04-30','2194.50','00027','31'
'1876','2023-05-01','6048.00','00124','122'
'1877','2023-05-01','6048.00','00179','144'
'1878','2023-05-01','6048.00','00081','84'
'1879','2023-05-01','6048.00','00049','52'
'1880','2023-05-01','2194.50','00003','3'
'1881','2023-05-03','6048.00','00055','57'
'1882','2023-05-03','6048.00','00128','127'
'1883','2023-05-03','6048.00','00149','146'
'1884','2023-05-03','6048.00','00156','150'
'1885','2023-05-04','6048.00','00153','23'
'1886','2023-05-04','6048.00','00100','3'
'1887','2023-05-05','6048.00','00077','79'
'1888','2023-05-05','6048.00','00131','130'
'1889','2023-05-06','2194.50','00032','36'
'1890','2023-05-06','6333.60','00195','92'
'1891','2023-05-07','6333.60','00225','195'
'1892','2023-05-07','6333.60','00199','90'
'1893','2023-05-07','6333.60','00194','110'
'1894','2023-05-07','6333.60','00202','157'
'1895','2023-05-07','6048.00','00122','99'
'1896','2023-05-08','2194.50','00006','6'
'1897','2023-05-08','6048.00','00176','164'
'1898','2023-05-08','6048.00','00079','82'
'1899','2023-05-08','6048.00','00102','99'
'1900','2023-05-08','6048.00','00107','105'
'1901','2023-05-08','6333.60','00200','177'
'1902','2023-05-10','6048.00','00130','129'
'1903','2023-05-10','2194.50','00293','232'
'1904','2023-05-10','2194.50','00034','38'
'1905','2023-05-10','6333.60','00228','178'
'1906','2023-05-10','6048.00','00169','158'
'1907','2023-05-11','2194.50','00027','31'
'1908','2023-05-11','6048.00','00151','134'
'1909','2023-05-11','2194.50','00012','12'
'1910','2023-05-11','6333.60','00219','55'
'1911','2023-05-11','6048.00','00148','145'
'1912','2023-05-12','6333.60','00203','178'
'1913','2023-05-12','6048.00','00152','33'
'1914','2023-05-12','6048.00','00171','159'
'1915','2023-05-12','6048.00','00108','106'
'1916','2023-05-13','6048.00','00101','70'
'1917','2023-05-13','6048.00','00174','162'
'1918','2023-05-14','6048.00','00121','120'
'1919','2023-05-14','6048.00','00104','102'
'1920','2023-05-14','6048.00','00076','78'
'1921','2023-05-15','2194.50','00008','8'
'1922','2023-05-15','2194.50','00294','219'
'1923','2023-05-15','6048.00','00105','103'
'1924','2023-05-16','6048.00','00083','13'
'1925','2023-05-16','2194.50','00025','28'
'1926','2023-05-18','2194.50','00009','9'
'1927','2023-05-18','6048.00','00059','60'
'1928','2023-05-18','6333.60','00223','96'
'1929','2023-05-18','2194.50','00036','40'
'1930','2023-05-19','6333.60','00201','130'
'1931','2023-05-19','6048.00','00147','140'
'1932','2023-05-19','6048.00','00145','143'
'1933','2023-05-19','6048.00','00057','59'
'1934','2023-05-19','2194.50','00300','6'
'1935','2023-05-19','6048.00','00175','6'
'1936','2023-05-19','6048.00','00080','83'
'1937','2023-05-20','2194.50','00002','2'
'1938','2023-05-20','6048.00','00127','125'
'1939','2023-05-20','6333.60','00222','185'
'1940','2023-05-20','6048.00','00050','18'
'1941','2023-05-20','6048.00','00129','128'
'1942','2023-05-21','6333.60','00227','197'
'1943','2023-05-21','2194.50','00026','30'
'1944','2023-05-22','2194.50','00001','1'
'1945','2023-05-23','6048.00','00082','85'
'1946','2023-05-23','6048.00','00058','7'
'1947','2023-05-23','6333.60','00217','43'
'1948','2023-05-23','6333.60','00204','180'
'1949','2023-05-24','6333.60','00193','173'
'1950','2023-05-24','6048.00','00126','124'
'1951','2023-05-24','6048.00','00099','44'
'1952','2023-05-24','6048.00','00103','101'
'1953','2023-05-25','6048.00','00146','144'
'1954','2023-05-26','6048.00','00053','55'
'1955','2023-05-26','2194.50','00029','33'
'1956','2023-05-26','6333.60','00197','175'
